	TrackID		31
	X-coordinates	Y-coordinates	Time	Curvature	 Perimeter	 	 Intensity 	 	 IntensitySec
	240.72		164.5		103		0.011				98.509		11,934		11,934
	240.72		164.5		103		0.011				98.509		11,934		11,934
	232.61		190.99		104		0.01				103.315		11,960		11,960
	232.61		190.99		104		0.01				103.315		11,960		11,960
	233.54		186.28		105		0.011				103.47		9,987		9,987
	233.54		186.28		105		0.011				103.47		9,987		9,987
	238.52		168.5		106		0.012				99.298		9,283		9,283
	238.52		168.5		106		0.012				99.298		9,283		9,283
	234.84		183.25		107		0.012				102.318		10,294		10,294
	234.84		183.25		107		0.012				102.318		10,294		10,294
	240.12		168.42		108		0.014				98.311		13,994		13,994
	240.12		168.42		108		0.014				98.311		13,994		13,994
	241.4		166.39		109		0.014				98.153		12,791		12,791
	241.4		166.39		109		0.014				98.153		12,791		12,791
	234.78		187.91		110		0.011				102.883		13,989		13,989
	234.78		187.91		110		0.011				102.883		13,989		13,989
	235.55		187.91		111		0.011				102.46		9,567		9,567
	235.55		187.91		111		0.011				102.46		9,567		9,567
	240.89		167.5		112		0.012				99.298		11,949		11,949
	240.89		167.5		112		0.012				99.298		11,949		11,949
	240.3		167.5		113		0.012				99.141		9,826		9,826
	240.3		167.5		113		0.012				99.141		9,826		9,826
	239.54		168.5		114		0.012				98.995		13,890		13,890
	239.54		168.5		114		0.012				98.995		13,890		13,890
	232.93		188.33		115		0.011				103.788		7,415		7,415
	232.93		188.33		115		0.011				103.788		7,415		7,415
	231.64		190.27		116		0.011				104.216		13,099		13,099
	231.64		190.27		116		0.011				104.216		13,099		13,099
	231.05		191.15		117		0.011				103.788		8,973		8,973
	231.05		191.15		117		0.011				103.788		8,973		8,973
	236.83		169.5		118		0.012				98.995		16,132		16,132
	236.83		169.5		118		0.012				98.995		16,132		16,132
	230.91		188.42		119		0.011				103.619		11,723		11,723
	230.91		188.42		119		0.011				103.619		11,723		11,723
	232.38		184.34		120		0.012				101.514		7,690		7,690
	232.38		184.34		120		0.012				101.514		7,690		7,690
	235.29		172.5		121		0.012				99.141		15,439		15,439
	235.29		172.5		121		0.012				99.141		15,439		15,439
	235.48		172.5		122		0.012				99.141		17,383		17,383
	235.48		172.5		122		0.012				99.141		17,383		17,383
	235.94		171.5		123		0.012				98.995		17,454		17,454
	235.94		171.5		123		0.012				98.995		17,454		17,454
	236.87		172.38		124		0.012				96.876		15,235		15,235
	236.87		172.38		124		0.012				96.876		15,235		15,235
	238.08		171.49		125		0.011				98.732		11,934		11,934
	238.08		171.49		125		0.011				98.732		11,934		11,934
	238.77		170.5		126		0.012				98.615		17,569		17,569
	238.77		170.5		126		0.012				98.615		17,569		17,569
	232.56		193.03		127		0.012				102.883		16,468		16,468
	232.56		193.03		127		0.012				102.883		16,468		16,468
	232.57		192.13		128		0.012				103.315		15,567		15,567
	232.57		192.13		128		0.012				103.315		15,567		15,567
	232.86		190.24		129		0.012				103.788		12,875		12,875
	232.86		190.24		129		0.012				103.788		12,875		12,875
	231.49		193.03		130		0.012				102.859		15,837		15,837
	231.49		193.03		130		0.012				102.859		15,837		15,837
	230.14		194.55		131		0.011				102.421		10,767		10,767
	230.14		194.55		131		0.011				102.421		10,767		10,767
	237.4		170.5		132		0.012				98.995		17,475		17,475
	237.4		170.5		132		0.012				98.995		17,475		17,475
	236.75		170.5		133		0.011				98.858		11,949		11,949
	236.75		170.5		133		0.011				98.858		11,949		11,949
	231.4		189.36		134		0.011				103.078		13,446		13,446
	231.4		189.36		134		0.011				103.078		13,446		13,446
	231.94		187.37		135		0.012				102.318		8,544		8,544
	231.94		187.37		135		0.012				102.318		8,544		8,544
	231.34		189.11		136		0.012				100.846		10,980		10,980
	231.34		189.11		136		0.012				100.846		10,980		10,980
	230.21		192.94		137		0.012				100.648		18,935		18,935
	230.21		192.94		137		0.012				100.648		18,935		18,935
	237.86		170.5		138		0.011				98.615		19,737		19,737
	237.86		170.5		138		0.011				98.615		19,737		19,737
	239.12		171.5		139		0.011				98.732		18,726		18,726
	239.12		171.5		139		0.011				98.732		18,726		18,726
	232.17		195.93		140		0.012				101.966		15,100		15,100
	232.17		195.93		140		0.012				101.966		15,100		15,100
	231.81		196.96		141		0.011				102.421		17,205		17,205
	231.81		196.96		141		0.011				102.421		17,205		17,205
	231.81		196.91		142		0.011				103.354		12,182		12,182
	231.81		196.91		142		0.011				103.354		12,182		12,182
	230.73		196.68		143		0.011				102.956		12,465		12,465
	230.73		196.68		143		0.011				102.956		12,465		12,465
	228.32		200.37		144		0.011				104.307		8,177		8,177
	228.32		200.37		144		0.011				104.307		8,177		8,177
	239.97		168.49		145		0.012				98.509		13,936		13,936
	239.97		168.49		145		0.012				98.509		13,936		13,936
	239.17		169.5		146		0.012				98.732		12,585		12,585
	239.17		169.5		146		0.012				98.732		12,585		12,585
	238.43		169.5		147		0.012				98.509		15,024		15,024
	238.43		169.5		147		0.012				98.509		15,024		15,024
	228.69		194.78		148		0.012				101.533		11,114		11,114
	228.69		194.78		148		0.012				101.533		11,114		11,114
	236.08		170.5		149		0.012				98.615		12,781		12,781
	236.08		170.5		149		0.012				98.615		12,781		12,781
	228.07		193.79		150		0.012				101.518		12,788		12,788
	228.07		193.79		150		0.012				101.518		12,788		12,788
	227.92		193.57		151		0.012				99.745		10,998		10,998
	227.92		193.57		151		0.012				99.745		10,998		10,998
