	TrackID		01
	X-coordinates	Y-coordinates	Time	Curvature	 Perimeter	 	 Intensity 	 	 IntensitySec
	83.67		206.32		1		0.011				105.209		11,545		11,545
	83.67		206.32		1		0.011				105.209		11,545		11,545
	75.9		193.53		2		0.013				99.81		14,448		14,448
	75.9		193.53		2		0.013				99.81		14,448		14,448
	85.18		209.65		3		0.013				101.02		16,267		16,267
	85.18		209.65		3		0.013				101.02		16,267		16,267
	77.5		194.96		4		0.013				100.846		16,321		16,321
	77.5		194.96		4		0.013				100.846		16,321		16,321
	77.11		194.94		5		0.013				100.09		10,823		10,823
	77.11		194.94		5		0.013				100.09		10,823		10,823
	77.24		196.2		6		0.014				101.02		9,784		9,784
	77.24		196.2		6		0.014				101.02		9,784		9,784
	84.66		209.93		7		0.013				101.789		13,495		13,495
	84.66		209.93		7		0.013				101.789		13,495		13,495
	77.66		193.41		8		0.012				102.528		14,045		14,045
	77.66		193.41		8		0.012				102.528		14,045		14,045
	77.26		192.3		9		0.011				102.528		13,705		13,705
	77.26		192.3		9		0.011				102.528		13,705		13,705
	77.31		189.37		10		0.011				103.247		12,123		12,123
	77.31		189.37		10		0.011				103.247		12,123		12,123
	76.08		187.07		11		0.012				100.09		11,355		11,355
	76.08		187.07		11		0.012				100.09		11,355		11,355
	83.22		202.22		12		0.012				103.228		14,256		14,256
	83.22		202.22		12		0.012				103.228		14,256		14,256
	70.51		182.92		13		0.012				98.433		13,897		13,897
	70.51		182.92		13		0.012				98.433		13,897		13,897
	70.22		184.08		14		0.012				101.769		15,368		15,368
	70.22		184.08		14		0.012				101.769		15,368		15,368
	79.25		200.83		15		0.011				104.623		12,538		12,538
	79.25		200.83		15		0.011				104.623		12,538		12,538
	71.58		188.27		16		0.012				102.956		16,899		16,899
	71.58		188.27		16		0.012				102.956		16,899		16,899
	79.14		201.01		17		0.011				105.119		17,810		17,810
	79.14		201.01		17		0.011				105.119		17,810		17,810
	81.65		206.34		18		0.011				104.202		11,481		11,481
	81.65		206.34		18		0.011				104.202		11,481		11,481
	80.92		206.51		19		0.012				105.603		13,440		13,440
	80.92		206.51		19		0.012				105.603		13,440		13,440
	69		187.27		20		0.013				101.592		12,298		12,298
	69		187.27		20		0.013				101.592		12,298		12,298
	69.72		189.1		21		0.013				101.02		11,019		11,019
	69.72		189.1		21		0.013				101.02		11,019		11,019
	70.27		189.11		22		0.013				100.305		11,599		11,599
	70.27		189.11		22		0.013				100.305		11,599		11,599
	81.75		207.92		23		0.013				101.02		14,135		14,135
	81.75		207.92		23		0.013				101.02		14,135		14,135
	73.77		189.17		24		0.013				100.305		13,619		13,619
	73.77		189.17		24		0.013				100.305		13,619		13,619
	74.24		189.16		25		0.013				100.464		20,931		20,931
	74.24		189.16		25		0.013				100.464		20,931		20,931
	73.63		186.98		26		0.013				99.161		8,302		8,302
	73.63		186.98		26		0.013				99.161		8,302		8,302
	80.53		199.4		27		0.012				100.955		10,817		10,817
	80.53		199.4		27		0.012				100.955		10,817		10,817
	80.99		200.03		28		0.012				101.257		13,145		13,145
	80.99		200.03		28		0.012				101.257		13,145		13,145
	72.71		184.88		29		0.012				99.161		13,937		13,937
	72.71		184.88		29		0.012				99.161		13,937		13,937
	73.48		186.86		30		0.011				100.846		11,210		11,210
	73.48		186.86		30		0.011				100.846		11,210		11,210
	80.26		199.8		31		0.011				102.083		19,184		19,184
	80.26		199.8		31		0.011				102.083		19,184		19,184
	79.86		200.07		32		0.011				102.396		12,063		12,063
	79.86		200.07		32		0.011				102.396		12,063		12,063
	82.03		202.94		33		0.012				102.903		12,552		12,552
	82.03		202.94		33		0.012				102.903		12,552		12,552
	82.28		203.81		34		0.012				102.078		14,084		14,084
	82.28		203.81		34		0.012				102.078		14,084		14,084
	83.6		206.7		35		0.013				101.02		14,979		14,979
	83.6		206.7		35		0.013				101.02		14,979		14,979
	75.22		190.26		36		0.011				102.694		18,985		18,985
	75.22		190.26		36		0.011				102.694		18,985		18,985
	81.73		202.88		37		0.013				99.86		12,581		12,581
	81.73		202.88		37		0.013				99.86		12,581		12,581
	75.99		189.35		38		0.011				101.951		11,908		11,908
	75.99		189.35		38		0.011				101.951		11,908		11,908
	75.25		190.13		39		0.012				100.464		11,825		11,825
	75.25		190.13		39		0.012				100.464		11,825		11,825
	74.62		190.04		40		0.011				101.237		7,894		7,894
	74.62		190.04		40		0.011				101.237		7,894		7,894
	71.96		185.35		41		0.012				102.318		12,633		12,633
	71.96		185.35		41		0.012				102.318		12,633		12,633
	78.57		198.25		42		0.011				103.465		14,007		14,007
	78.57		198.25		42		0.011				103.465		14,007		14,007
	71.26		185.33		43		0.011				102.318		15,731		15,731
	71.26		185.33		43		0.011				102.318		15,731		15,731
	80.21		202.47		44		0.011				101.514		11,402		11,402
	80.21		202.47		44		0.011				101.514		11,402		11,402
	79.53		201.24		45		0.011				104.01		10,932		10,932
	79.53		201.24		45		0.011				104.01		10,932		10,932
	83.08		206.67		46		0.011				102.005		13,826		13,826
	83.08		206.67		46		0.011				102.005		13,826		13,826
	81.94		204.71		47		0.011				103.812		14,941		14,941
	81.94		204.71		47		0.011				103.812		14,941		14,941
	81.5		203.88		48		0.012				103.47		17,285		17,285
	81.5		203.88		48		0.012				103.47		17,285		17,285
	73.77		191.16		49		0.012				102.552		21,342		21,342
	73.77		191.16		49		0.012				102.552		21,342		21,342
	72.87		189.8		50		0.012				98.793		19,708		19,708
	72.87		189.8		50		0.012				98.793		19,708		19,708
	80.97		205.26		51		0.012				100.688		10,242		10,242
	80.97		205.26		51		0.012				100.688		10,242		10,242
	80.08		202.21		52		0.012				102.927		23,929		23,929
	80.08		202.21		52		0.012				102.927		23,929		23,929
	75.12		193.82		53		0.012				100.225		16,301		16,301
	75.12		193.82		53		0.012				100.225		16,301		16,301
	80.24		202.15		54		0.012				102.626		15,943		15,943
	80.24		202.15		54		0.012				102.626		15,943		15,943
	72.86		190.12		55		0.011				102.157		15,928		15,928
	72.86		190.12		55		0.011				102.157		15,928		15,928
	80.47		203.84		56		0.011				104.293		13,681		13,681
	80.47		203.84		56		0.011				104.293		13,681		13,681
