	TrackID		21
	X-coordinates	Y-coordinates	Time	Curvature	 Perimeter	 	 Intensity 	 	 IntensitySec
	195.8		85.9		1		0.011				102.859		11,562		11,562
	195.8		85.9		1		0.011				102.859		11,562		11,562
	203.982		91.717		2		0.011				113.991		15,247		15,247
	203.982		91.717		2		0.011				113.991		15,247		15,247
	196.74		84.36		3		0.012				102.416		9,118		9,118
	196.74		84.36		3		0.012				102.416		9,118		9,118
	204.351		89.378		4		0.011				112.898		15,673		15,673
	204.351		89.378		4		0.011				112.898		15,673		15,673
	205.522		89.078		5		0.011				114.826		11,748		11,748
	205.522		89.078		5		0.011				114.826		11,748		11,748
	204.841		88.106		6		0.012				113.991		15,158		15,158
	204.841		88.106		6		0.012				113.991		15,158		15,158
	196.76		81.15		7		0.012				101.966		10,925		10,925
	196.76		81.15		7		0.012				101.966		10,925		10,925
	203.947		87.421		8		0.012				114.285		10,955		10,955
	203.947		87.421		8		0.012				114.285		10,955		10,955
	202.646		87.319		9		0.011				114.856		14,573		14,573
	202.646		87.319		9		0.011				114.856		14,573		14,573
	202.584		87.159		10		0.011				115.434		13,600		13,600
	202.584		87.159		10		0.011				115.434		13,600		13,600
	203.061		88.235		11		0.011				116.606		13,071		13,071
	203.061		88.235		11		0.011				116.606		13,071		13,071
	193.58		81.9		12		0.011				104.317		10,823		10,823
	193.58		81.9		12		0.011				104.317		10,823		10,823
	203.18		92.541		13		0.01				123.406		13,063		13,063
	203.18		92.541		13		0.01				123.406		13,063		13,063
	202.775		92.192		14		0.01				122.201		20,339		20,339
	202.775		92.192		14		0.01				122.201		20,339		20,339
	192.11		83.5		15		0.01				106.005		11,900		11,900
	192.11		83.5		15		0.01				106.005		11,900		11,900
	199.595		88.937		16		0.01				115.663		9,161		9,161
	199.595		88.937		16		0.01				115.663		9,161		9,161
	193.07		82.33		17		0.011				104.202		7,625		7,625
	193.07		82.33		17		0.011				104.202		7,625		7,625
	193.19		81.29		18		0.011				103.315		14,412		14,412
	193.19		81.29		18		0.011				103.315		14,412		14,412
	193.25		79.93		19		0.011				104.652		9,551		9,551
	193.25		79.93		19		0.011				104.652		9,551		9,551
	203.066		87.223		20		0.011				120.104		11,308		11,308
	203.066		87.223		20		0.011				120.104		11,308		11,308
	201.231		85.915		21		0.011				118.983		16,576		16,576
	201.231		85.915		21		0.011				118.983		16,576		16,576
	202.37		86.017		22		0.011				120.104		9,722		9,722
	202.37		86.017		22		0.011				120.104		9,722		9,722
	192.79		77.49		23		0.011				102.416		9,609		9,609
	192.79		77.49		23		0.011				102.416		9,609		9,609
	199.973		84.161		24		0.011				115.663		11,137		11,137
	199.973		84.161		24		0.011				115.663		11,137		11,137
	199.234		84.856		25		0.011				113.991		10,695		10,695
	199.234		84.856		25		0.011				113.991		10,695		10,695
	200.363		86.92		26		0.01				117.324		9,834		9,834
	200.363		86.92		26		0.01				117.324		9,834		9,834
	194.08		81.9		27		0.01				104.657		12,977		12,977
	194.08		81.9		27		0.01				104.657		12,977		12,977
	193.07		81.96		28		0.01				104.657		10,282		10,282
	193.07		81.96		28		0.01				104.657		10,282		10,282
	200.77		88.416		29		0.01				118.431		13,339		13,339
	200.77		88.416		29		0.01				118.431		13,339		13,339
	200.277		88.241		30		0.01				116.503		14,258		14,258
	200.277		88.241		30		0.01				116.503		14,258		14,258
	193.23		82.43		31		0.01				104.652		9,057		9,057
	193.23		82.43		31		0.01				104.652		9,057		9,057
	193.2		81.89		32		0.01				104.652		12,661		12,661
	193.2		81.89		32		0.01				104.652		12,661		12,661
	194.09		81.03		33		0.01				103.755		13,356		13,356
	194.09		81.03		33		0.01				103.755		13,356		13,356
	193.79		80		34		0.011				101.98		8,213		8,213
